tagID,tagValue
1757,great vocal
1758,awesome album
1759,obama
1760,xmas perfection
1761,californication
1762,smooth jazz
1763,powerful
1764,alkohol
1765,kick-ass
1766,cap
1767,post-dubstep
1768,nnnnnnnnnnnnnnnnnnnnnnnnnnnn
1769,lil b house
1770,thejunner
1771,godmother of soul punk
1772,add
1773,paint
1774,picasso
1775,this is paint
1776,virginal power electronics
1777,enough bbq now your presence is needed in albatross
1778,noise pop
1779,ugh
1780,david cameron
1781,cuntservatives
1782,shih tzu
1783,camera
1784,heat
1785,narrative
1786,hearts
1787,submission
1788,ben
1789,fuck ben
1790,benladen
1791,sex sex sex
1792,sex sex sex sex sex
1793,sex sex sex sex sex sex sex sex sex sex sex sex sex sex sex
1794,sex sex
1795,sex sex sex sex sex sex
1796,sex sex sex sex
1797,uk garage
1798,r and s
1799,ninja tune
1800,nu-jazz
1801,beats
1802,electronic rock
1803,triangle
1804,math metal
1805,russian alternative
1806,mashup
1807,horror punk
1808,chillwave
1809,manchester
1810,my fav
1811,orgasm
1812,roots
1813,steve forrest
1814,groove armada
1815,alt
1816,black light
1817,californian
1818,honky tonk
1819,mgmt
1820,england
1821,post punk
1822,female and male vocalists
1823,album i own
1824,andrew vanwyngarden
1825,ben goldwasser
1826,leave you far behind
1827,my space
1828,boy loves guitar
1829,chills
1830,soul rock
1831,rainy day
1832,funky
1833,favorite country music female
1834,favorite country music group
1835,favorite country music male
1836,powerhouse voice
1837,general hospital
1838,favorite country duo
1839,former lead singer of lonestar
1840,christan
1841,seattle band
1842,one tree hill
1843,broadway wicked
1844,favorite song
1845,soap opera
1846,theme song
1847,little mermaid broadway
1848,fucking amazing
1849,intense
1850,p-funk
1851,progressive death metal
1852,two-tone
1853,brilliance
1854,funk rock
1855,tracks that own
1856,epic metal
1857,current song im learning
1858,jazz funk
1859,black folk metal
1860,best maiden track ever
1861,melodeath
1862,essential version
1863,reminds me of my childhood
1864,interesting
1865,professional
1866,intergalactic space pope
1867,raging
1868,my brain hurts
1869,understandable lack of trousers
1870,grandmaaaaaaaaaa
1871,hail to the king
1872,not nsbm
1873,cool
1874,great voice
1875,troiacore
1876,negativo
1877,anti-school
1878,norwegian ambient
1879,japanese rap
1880,cicciputaiutacitu
1881,artedivinatoria
1882,wanda
1883,eoni
1884,erba gramigna
1885,bestiale
1886,ti devi spaventare
1887,infernale
1888,download required
1889,takes my breath away
1890,music of my childhood
1891,dowloan required
1892,nitin sawhney
1893,voice of italia
1894,poslushat
1895,soft
1896,music icon track
1897,perfect sunday evening
1898,love this track more than anything else
1899,tired of being sexy
1900,sweet pornographic track
1901,dave jumps in crowd background females sing louder
1902,depeche mode live black celebration
1903,twin peaks
1904,twin peaks remix album
1905,poetry
1906,subliminal
1907,cosmogonic
1908,abyss
1909,past tense
1910,freak voice
1911,italodisco
1912,dazs favourites
1913,70's
1914,00's
1915,daz cds
1916,brum
1917,90's
1918,demo
1919,daz reggae
1920,ronnie james dio
1921,lock up the wolves
1922,simon wright
1923,teddy cook
1924,game music
1925,skyroads
1926,bouncy
1927,dance music
1928,all time hit
1929,sing along
1930,male and female
1931,dance 90s
1932,male
1933,euro 90s
1934,dance 00s
1935,house music
1936,euroreggae
1937,90s dance
1938,made in brazil
1939,italodance
1940,ragga
1941,slow
1942,scream along
1943,x-mas
1944,eletronica
1945,manson
1946,marilyn manson
1947,shockrock
1948,progressive deathcore
1949,progressive metalcore
1950,technical metalcore
1951,technical deathcore
1952,mix
1953,svenska
1954,sega
1955,amazing mix
1956,techno-ish
1957,icelandic
1958,ampop
1959,psychedelic-pop
1960,psychedelic-folk
1961,neo-psychedelic
1962,psychedelia
1963,60s-psychedelic
1964,60s-psychedelia
1965,socal
1966,no doubt
1967,weezer
1968,duran duran
1969,paramore
1970,the strokes
1971,muse
1972,coldplay
1973,led zeppelin
1974,rock band
1975,brutal
1976,linda
1977,sensacional
1978,rap infantil
1979,lacta
1980,rock-n-roll
1981,porto alegre
1982,acustico
1983,melodic metalcore
1984,bode music
1985,baka
1986,brazilian metal
1987,calm
1988,the battle of maldon
1989,sharon den adel
1990,claire voyant
1991,my 500 essential songs
1992,eses muleq eh da pesada
1993,melhor que cine
1994,reggae finlandes
1995,pagode noruegues
1996,made of fucking win
1997,dookaralho
1998,awesome song
1999,better than paramore
2000,tr00 metal 666 from hell
2001,tr00ta
2002,nem existe mais
2003,beeshona
2004,foda
2005,bubblegum
2006,the only true metal of steel
2007,good pop
2008,xxt
2009,jewish metal
2010,sou foda
2011,covers that better than original
2012,de faveladooo qqq
2013,som de pretooo
2014,gothenburg metal
2015,hundycore
2016,progressive hardcore
2017,pop-punk
2018,no idea
2019,flint
2020,michigan
2021,sub-pop
2022,no fi
2023,low fi
2024,alt country
2025,alt-country
2026,sing-a-long
2027,new york dolls
2028,ireland
2029,irish
2030,horror
2031,pre-punk
2032,cyber-grunge
2033,sublimation
2034,great album
2035,siberian sound
2036,new prog
2037,cybercore
2038,kirov metal fail
2039,ya by vdul
2040,punk77
2041,marc anthony aguanile
2042,p!nk
2043,prosto sanych
2044,oaxaca
2045,mena
2046,warped tour
2047,hair style
2048,depressive black metal
2049,suicidal black metal
2050,dsbm
2051,depressive suicidal black metal
2052,true black metal
2053,norwegian black metal
2054,german thrash metal
2055,death n roll
2056,blackened thrash metal
2057,blackened death metal
2058,rock female
2059,vocalists
2060,circus
2061,jesse mccartney
2062,enigmatic
2063,loveliness
2064,magic
2065,dave gahan
2066,awesome rock
2067,portugal
2068,better than beatles
2069,rei do universo
2070,the shit
2071,carmen sclafani
2072,wiser time
2073,70's rock
2074,slide guitar
2075,there and back again
2076,acoustic rock
2077,all for one
2078,beggars and thieves
2079,americana
2080,love and devotion
2081,jam rock
2082,alt rock
2083,retro rock
2084,chill music
2085,southern soul
2086,bands i have seen live
2087,hard blues
2088,newjersey
2089,alternative country rock
2090,southern rock revival
2091,wiser time music
2092,rhythym blues
2093,show some love
2094,holiday
2095,holiday music
2096,christmas music
2097,garbage city radio
2098,i am canadian
2099,first-rate and free
2100,halloween
2101,rock hard
2102,my indie friends
2103,songs for gil
2104,my angular favourites
2105,songs for sssi
2106,lungbutter
2107,female vocalists i like
2108,actual lungbutter
2109,the music maker society
2110,satire
2111,they might be giants
2112,merzbow
2113,porno
2114,porn
2115,surf punk
2116,hall
2117,frank zappa
2118,weird al yankovic
2119,tenacious d
2120,weird al
2121,porno rock
2122,secret chiefs 3
2123,sun city girls
2124,gang gang dance
2125,twisted
2126,the jesus lizard
2127,eclectic
2128,liars
2129,deerhoof
2130,captain beefheart
2131,wolf eyes
2132,the residents
2133,beautiful genius
2134,alternrock
2135,twin cities
2136,the better of us
2137,five days off
2138,bage
2139,poa
2140,before
2141,how
2142,banda
2143,bones
2144,underground
2145,odd
2146,music
2147,band
2148,each
2149,pagode
2150,brazilian country
2151,sertanejo
2152,college rock
2153,album rock
2154,new zealand rock
2155,blue-eyed soul
2156,jangle pop
2157,new discovery
2158,alternative dance
2159,pub rock
2160,british punk
2161,adult contemporary
2162,american punk
2163,pop underground
2164,american underground
2165,experimental rock
2166,new york punk
2167,folk-rock
2168,neo-psychedelia
2169,british invasion
2170,arena rock
2171,roots rock
2172,chaotic hardcore
2173,beatdown hardcore
2174,beatdown
2175,powerviolence
2176,russian rock
2177,noisecore
2178,straight edge
2179,moshcore
2180,ratedd
2181,heart
2182,myfavorites-singers
2183,biggest-voices
2184,the place promised in our early days
2185,thebest
2186,korean music
2187,burlesque
2188,all-time favourites
2189,blonde
2190,pure
2191,kpop dance
2192,traditional country
2193,folk - folkrock - altcountry
2194,twee
2195,country gospel
2196,twee pop
2197,old time country
2198,british folk
2199,progressive folk
2200,cabaret
2201,carter family
2202,cowboy
2203,old time
2204,folk blues
2205,space rock
2206,contemporary folk
2207,underground hip-hop
2208,british music
2209,thai
2210,beyond the sea
2211,k
2212,pianist
2213,beaufiful eye
2214,jester
2215,the greatest
2216,liza
2217,best of 2010
2218,doda
2219,elektroda
2220,katharsis
2221,dodafanpl
2222,dorota
2223,laska
2224,female focalists
2225,best of
2226,dober2
2227,poland
2228,polska
2229,shemale vocalist
2230,play back
2231,whip my hair
2232,se joga na balada
2233,progressive house
2234,dark psytrance
2235,breaks
2236,slovenian
2237,new wave of british heavy metal
2238,classic metal
2239,chris brown
2240,bow wow
2241,italy
2242,megasound
2243,italia
2244,roma
2245,italiana
2246,zach galifianakis
2247,a filthy lesson for lovers
2248,riccardo sabetti
2249,under 2000 listeners
2250,totec radio
2251,dark rock
2252,neo
2253,funkrevolt
2254,bologna
2255,tribraco
2256,argine
2257,music and miles
2258,antonio zitarelli
2259,squartet
2260,goodphellas
2261,carlo conti
2262,steve piccolo
2263,zu
2264,manlio maresca
2265,strumentale
2266,brass band
2267,maurizio catania
2268,gabriele caporuscio
2269,avantgarde
2270,john zorn
2271,thrangh
2272,gianluca ferrante
2273,valentina d-accardi
2274,mr. bungle
2275,30 seconds to mars
2276,2011
2277,depressive rock
2278,transexual
2279,fea
2280,perra
2281,travesti
2282,naca
2283,gata
2284,gorda
2285,anarcumbia
2286,malerrimo
2287,malisima
2288,don nadie
2289,fracasada
2290,dientona
2291,muertadehambre
2292,enana
2293,electro-pop
2294,elecronic rock
2295,samba jazz
2296,favorite artist
2297,keri hilson
2298,rockfull
2299,rockpure
2300,modern rock
2301,new
2302,upcoming  hit
2303,leighton meester
2304,sweet
2305,kopie dupsko
2306,groove coverage
2307,always in my mind
2308,best of 10
2309,smutne pipczenie
2310,zmiel pierogi
2311,jebane techno
2312,xoxo
2313,melodic trance
2314,uplifting trance
2315,uplifting
2316,electro-house
2317,dream
2318,ultimate rock ballads
2319,grim and necro
2320,true and cult
2321,rock sujo
2322,mod rock foda
2323,rock brasilis foda
2324,rock brasilis
2325,rockabilly sensual
2326,gorgeous
2327,girl group
2328,foreign
2329,girl bands
2330,comic
2331,young
2332,european
2333,roxanne emery
2334,jessie j
2335,favorite artists
2336,dj
2337,sampling
2338,samples
2339,downbeat
2340,abstract hip-hop
2341,abstract hip hop
2342,instrumental hip hop
2343,ambient breakbeat
2344,dj shadow
2345,djs
2346,producer
2347,alternative ambient
2348,other
2349,princess
2350,eua
2351,famale
2352,hardcore melodico
2353,pop music
2354,wanessa camargo
2355,electrropop
2356,club mix
2357,dancefloor
2358,miley
2359,tvorchestvo oligofrenov
2360,gayrock
2361,brutal anal gotik metal
2362,gypsy
2363,emoviolence
2364,hevi
2365,kircore
2366,pepsi
2367,the lion king
2368,pirates of the caribbean
2369,this is it
2370,rio
2371,king
2372,attila
2373,partycore
2374,melodic deathcore
2375,technocore
2376,kid cudi
2377,metalcore metal
2378,and hell followed with
2379,atl
2380,local
2381,system of a down
2382,straight edge hardcore
2383,whitechapel
2384,breakdown
2385,good
2386,the saint alvia ca
2387,sexy rock
2388,brutal grind
2389,elio
2390,animal grindcore
2391,roba che non so se mi piace
2392,dammi una lametta che mi taglio le vene
2393,cold case soundtrack
2394,asher book
2395,tommy february6
2396,tommy heavenly6
2397,tomoko kawase
2398,a-ha
2399,only the young
2400,episode 46
2401,mamoru
2402,usagi
2403,sailor moon
2404,twilight original soundtrack
2405,inuyasha
2406,cold case original soundtrack
2407,the most beautiful song
2408,ghosts of girlfriends past
2409,lovel
2410,the best score ever
2411,greatest hits
2412,lebanese
2413,deep house
2414,brutal kircore
2415,brutal death
2416,nirvana
2417,deftones
2418,gold
2419,oasis
2420,drums
2421,keane
2422,mysterious
2423,old computer game
2424,radiohead
2425,risunki
2426,queen b
2427,makes me smile
2428,fucking hot
2429,futura
2430,electro punk
2431,rap core
2432,wanessa
2433,fael
2434,drum n bass
2435,neurofunk
2436,techstep
2437,drums n bass
2438,menacing
2439,darkcore
2440,liquid funk
2441,dark drum n bass
2442,nintendo
2443,game soundtracks
2444,video game music
2445,pure aural bliss
2446,san francisco
2447,basssss
2448,mmmm
2449,shivers
2450,thrash
2451,huindie
2452,hevimetal
2453,midi-industrial
2454,sunska
2455,ferrumka
2456,black plastic
2457,brutal anal vocal
2458,hot stuff
2459,girly
2460,cybergrind
2461,synthcore
2462,discocore
2463,experimental deathcore
2464,electronic deathcore
2465,meinhundcore
2466,crazy
2467,modern
2468,leave me alone
2469,trip
2470,love that
2471,viagem
2472,outside
2473,fuck you
2474,goodbye
2475,best songs ever
2476,progressive adrian
2477,level two
2478,level one
2479,1st  vine
2480,nu jazz
2481,funky house
2482,level three bitches
2483,omfg
2484,1st vine
2485,soulful house
2486,turntablism
2487,cafe del mar music
2488,chill latin hh
2489,free jazz
2490,french house
2491,sexrhythmic
2492,toque
2493,fractured
2494,visions
2495,fractured visions
2496,burnside
2497,birstall
2498,vision
2499,matt
2500,leeds
2501,this
2502,ship
2503,heavy
2504,yorkshire
2505,wall
2506,danny
2507,fractured vision
2508,west
2509,this ship
2510,batley
2511,post
2512,away
2513,washed
2514,under 2000 plays
2515,bassist
2516,indie acoustic
2517,roock
2518,fgth
2519,remake
2520,remixes
2521,tribute bands
2522,nkob
2523,former white boi rappers
2524,mark wahlberg
2525,marky mark
2526,nkotb
2527,power ballad
2528,novelty songs
2529,obscure
2530,after-wham
2531,euro-pop
2532,belinda carlisle
2533,ivory queen of soul
2534,erotic
2535,marc almond
2536,cross-over artists
2537,move your body
2538,wait and see
2539,i love being a girl
2540,camryn
2541,wait and see remix
2542,forever and always
2543,taylor swift speak now fearless
2544,psychedelic prog
2545,psychedelic space rock
2546,health food faggot
2547,unknown
2548,the perfect band
2549,happy guys
2550,heaver than beethoven softer than bieber
2551,tomfoolery
2552,billy jack
2553,stoner music
2554,a band for girls and pussies
2555,forestpsy
2556,ambient dub
2557,my vinyl records
2558,shock rock
2559,favourite tracks
2560,sixties
2561,fifties
2562,japan
2563,freak folk
2564,new weird america
2565,black
2566,snakes on a motherfucking plane
2567,vocal jazz
2568,rocj gaucho
2569,junkie
2570,tarja
2571,something great
2572,lovely voice as usual
2573,whitesnake cover
2574,nothing
2575,personal jesus
2576,little 15
2577,new dress
2578,lillian
2579,policy of truth
2580,world in my eyes
2581,progressive psytrance
2582,natural trance
2583,full on trance
2584,progressive electro house
2585,old skul electronic
2586,web
2587,homeboy
2588,slim shady
2589,god
2590,boybands
2591,cheryl cole
2592,beast
2593,harris
2594,calvin
2595,i fancy him
2596,solo
2597,inspiring
2598,nicola robert
2599,funniest guy ever
2600,empowering
2601,pure gold
2602,materpiece
2603,queen of music
2604,not afraid
2605,smash
2606,masterpieces
2607,girlgroups
2608,cheesy
2609,pure pop
2610,rock alternative
2611,johnnys entertainment
2612,hello project
2613,groovy
2614,arashi
2615,cute music
2616,j-urban
2617,reggeaton
2618,japanese pop
2619,news
2620,danceable
2621,rock steady baby
2622,fashion
2623,johnnys
2624,seamo
2625,best motherfucking song ever
2626,namie amuro
2627,dancing queen
2628,most beautiful voices
2629,fujimoto miki
2630,morning musume
2631,kawaii
2632,giza
2633,rina aiuchi
